Province,District,Ward Code,Ward
Quảng Bình,Quảng Ninh,19213,Võ Ninh
Quảng Bình,Quảng Ninh,19216,Hải Ninh
Quảng Bình,Quảng Ninh,19219,Hàm Ninh
Quảng Bình,Quảng Ninh,19222,Duy Ninh
Quảng Bình,Quảng Ninh,19225,Gia Ninh
Quảng Bình,Quảng Ninh,19228,Trường Xuân
Quảng Bình,Quảng Ninh,19231,Hiền Ninh
Quảng Bình,Quảng Ninh,19234,Tân Ninh
Quảng Bình,Quảng Ninh,19237,Xuân Ninh
Quảng Bình,Quảng Ninh,19240,An Ninh
Quảng Bình,Quảng Ninh,19243,Vạn Ninh
Quảng Bình,Lệ Thủy,19246,NT Lệ Ninh
Quảng Bình,Lệ Thủy,19249,Kiến Giang
Quảng Bình,Lệ Thủy,19252,Hồng Thủy
Quảng Bình,Lệ Thủy,19255,Ngư Thủy Bắc
Quảng Bình,Lệ Thủy,19258,Hoa Thủy
Quảng Bình,Lệ Thủy,19261,Thanh Thủy
Quảng Bình,Lệ Thủy,19264,An Thủy
Quảng Bình,Lệ Thủy,19267,Phong Thủy
Quảng Bình,Lệ Thủy,19270,Cam Thủy
Quảng Bình,Lệ Thủy,19273,Ngân Thủy
Quảng Bình,Lệ Thủy,19276,Sơn Thủy
Quảng Bình,Lệ Thủy,19279,Lộc Thủy
Quảng Bình,Lệ Thủy,19285,Liên Thủy
Quảng Bình,Lệ Thủy,19288,Hưng Thủy
Quảng Bình,Lệ Thủy,19291,Dương Thủy
Quảng Bình,Lệ Thủy,19294,Tân Thủy
Quảng Bình,Lệ Thủy,19297,Phú Thủy
Quảng Bình,Lệ Thủy,19300,Xuân Thủy
Quảng Bình,Lệ Thủy,19303,Mỹ Thủy
Quảng Bình,Lệ Thủy,19306,Ngư Thủy 
Quảng Bình,Lệ Thủy,19309,Mai Thủy
Quảng Bình,Lệ Thủy,19312,Sen Thủy
Quảng Bình,Lệ Thủy,19315,Thái Thủy
Quảng Bình,Lệ Thủy,19318,Kim Thủy
Quảng Bình,Lệ Thủy,19321,Trường Thủy
Quảng Bình,Lệ Thủy,19327,Lâm Thủy
Quảng Bình,Ba Đồn,19009,Ba Đồn
Quảng Bình,Ba Đồn,19060,Quảng Long
Quảng Bình,Ba Đồn,19066,Quảng Thọ
Quảng Bình,Ba Đồn,19069,Quảng Tiên
Quảng Bình,Ba Đồn,19075,Quảng Trung
Quảng Bình,Ba Đồn,19078,Quảng Phong
Quảng Bình,Ba Đồn,19081,Quảng Thuận
Quảng Bình,Ba Đồn,19084,Quảng Tân
Quảng Bình,Ba Đồn,19087,Quảng Hải
Quảng Bình,Ba Đồn,19090,Quảng Sơn
Quảng Bình,Ba Đồn,19093,Quảng Lộc
Quảng Bình,Ba Đồn,19096,Quảng Thủy
Quảng Bình,Ba Đồn,19099,Quảng Văn
Quảng Bình,Ba Đồn,19102,Quảng Phúc
Quảng Bình,Ba Đồn,19105,Quảng Hòa
Quảng Bình,Ba Đồn,19108,Quảng Minh
Quảng Trị,Đông Hà,19330,Đông Giang
Quảng Trị,Đông Hà,19333,1
Quảng Trị,Đông Hà,19336,Đông Lễ
Quảng Trị,Đông Hà,19339,Đông Thanh
Quảng Trị,Đông Hà,19342,2
Quảng Trị,Đông Hà,19345,4
Quảng Trị,Đông Hà,19348,5
Quảng Trị,Đông Hà,19351,Đông Lương
Quảng Trị,Đông Hà,19354,3
Quảng Trị,Quảng Trị,19357,1
Quảng Trị,Quảng Trị,19358,An Đôn
Quảng Trị,Quảng Trị,19360,2
Quảng Trị,Quảng Trị,19361,3
Quảng Trị,Quảng Trị,19705,Hải Lệ
Quảng Trị,Vĩnh Linh,19363,Hồ Xá
Quảng Trị,Vĩnh Linh,19366,Bến Quan
Quảng Trị,Vĩnh Linh,19369,Vĩnh Thái
Quảng Trị,Vĩnh Linh,19372,Vĩnh Tú
Quảng Trị,Vĩnh Linh,19375,Vĩnh Chấp
Quảng Trị,Vĩnh Linh,19378,Trung Nam
Quảng Trị,Vĩnh Linh,19384,Kim Thạch
Quảng Trị,Vĩnh Linh,19387,Vĩnh Long
Quảng Trị,Vĩnh Linh,19393,Vĩnh Khê
Quảng Trị,Vĩnh Linh,19396,Vĩnh Hòa
Quảng Trị,Vĩnh Linh,19402,Vĩnh Thủy
Quảng Trị,Vĩnh Linh,19405,Vĩnh Lâm
Quảng Trị,Vĩnh Linh,19408,Hiền Thành
Quảng Trị,Vĩnh Linh,19414,Cửa Tùng
Quảng Trị,Vĩnh Linh,19417,Vĩnh Hà
Quảng Trị,Vĩnh Linh,19420,Vĩnh Sơn
Quảng Trị,Vĩnh Linh,19423,Vĩnh Giang
Quảng Trị,Vĩnh Linh,19426,Vĩnh Ô
Quảng Trị,Hướng Hóa,19429,Khe Sanh
Quảng Trị,Hướng Hóa,19432,Lao Bảo
Quảng Trị,Hướng Hóa,19435,Hướng Lập
Quảng Trị,Hướng Hóa,19438,Hướng Việt
Quảng Trị,Hướng Hóa,19441,Hướng Phùng
Quảng Trị,Hướng Hóa,19444,Hướng Sơn
Quảng Trị,Hướng Hóa,19447,Hướng Linh
Quảng Trị,Hướng Hóa,19450,Tân Hợp
Quảng Trị,Hướng Hóa,19453,Hướng Tân
Quảng Trị,Hướng Hóa,19456,Tân Thành
Quảng Trị,Hướng Hóa,19459,Tân Long
Quảng Trị,Hướng Hóa,19462,Tân Lập
Quảng Trị,Hướng Hóa,19465,Tân Liên
Quảng Trị,Hướng Hóa,19468,Húc
Quảng Trị,Hướng Hóa,19471,Thuận
Quảng Trị,Hướng Hóa,19474,Hướng Lộc
Quảng Trị,Hướng Hóa,19477,Ba Tầng
Quảng Trị,Hướng Hóa,19480,Thanh
Quảng Trị,Hướng Hóa,19483,A Dơi
Quảng Trị,Hướng Hóa,19489,Lìa
Quảng Trị,Hướng Hóa,19492,Xy
Quảng Trị,Gio Linh,19495,Gio Linh
Quảng Trị,Gio Linh,19496,Cửa Việt
Quảng Trị,Gio Linh,19498,Trung Giang
Quảng Trị,Gio Linh,19501,Trung Hải
Quảng Trị,Gio Linh,19504,Trung Sơn
Quảng Trị,Gio Linh,19507,Phong Bình
Quảng Trị,Gio Linh,19510,Gio Mỹ
Quảng Trị,Gio Linh,19519,Gio Hải
Quảng Trị,Gio Linh,19522,Gio An
Quảng Trị,Gio Linh,19525,Gio Châu
Quảng Trị,Gio Linh,19531,Gio Việt
Quảng Trị,Gio Linh,19534,Linh Trường
Quảng Trị,Gio Linh,19537,Gio Sơn
Quảng Trị,Gio Linh,19543,Gio Mai
Quảng Trị,Gio Linh,19546,Hải Thái
Quảng Trị,Gio Linh,19549,Linh Hải
Quảng Trị,Gio Linh,19552,Gio Quang
Quảng Trị,Đa Krông,19555,Krông Klang
Quảng Trị,Đa Krông,19558,Mò Ó
Quảng Trị,Đa Krông,19561,Hướng Hiệp
Quảng Trị,Đa Krông,19564,Đa Krông
Quảng Trị,Đa Krông,19567,Triệu Nguyên
Quảng Trị,Đa Krông,19570,Ba Lòng
Quảng Trị,Đa Krông,19576,Ba Nang
Quảng Trị,Đa Krông,19579,Tà Long
Quảng Trị,Đa Krông,19582,Húc Nghì
Quảng Trị,Đa Krông,19585,A Vao
Quảng Trị,Đa Krông,19588,Tà Rụt
Quảng Trị,Đa Krông,19591,A Bung
Quảng Trị,Đa Krông,19594,A Ngo
Quảng Trị,Cam Lộ,19597,Cam Lộ
Quảng Trị,Cam Lộ,19600,Cam Tuyền
Quảng Trị,Cam Lộ,19603,Thanh An
Quảng Trị,Cam Lộ,19606,Cam Thủy
Quảng Trị,Cam Lộ,19612,Cam Thành
Quảng Trị,Cam Lộ,19615,Cam Hiếu
Quảng Trị,Cam Lộ,19618,Cam Chính
Quảng Trị,Cam Lộ,19621,Cam Nghĩa
Quảng Trị,Triệu Phong,19624,Ái Tử
Quảng Trị,Triệu Phong,19627,Triệu An
Quảng Trị,Triệu Phong,19630,Triệu Vân
Quảng Trị,Triệu Phong,19633,Triệu Phước
Quảng Trị,Triệu Phong,19636,Triệu Độ
Quảng Trị,Triệu Phong,19639,Triệu Trạch
Quảng Trị,Triệu Phong,19642,Triệu Thuận
Quảng Trị,Triệu Phong,19645,Triệu Đại
Quảng Trị,Triệu Phong,19648,Triệu Hòa
Quảng Trị,Triệu Phong,19651,Triệu Lăng
Quảng Trị,Triệu Phong,19654,Triệu Sơn
Quảng Trị,Triệu Phong,19657,Triệu Long
Quảng Trị,Triệu Phong,19660,Triệu Tài
Quảng Trị,Triệu Phong,19666,Triệu Trung
Quảng Trị,Triệu Phong,19669,Triệu Ái
Quảng Trị,Triệu Phong,19672,Triệu Thượng
Quảng Trị,Triệu Phong,19675,Triệu Giang
Quảng Trị,Triệu Phong,19678,Triệu Thành
Quảng Trị,Hải Lăng,19681,Diên Sanh
Quảng Trị,Hải Lăng,19684,Hải An
Quảng Trị,Hải Lăng,19687,Hải Ba
Quảng Trị,Hải Lăng,19693,Hải Quy
Quảng Trị,Hải Lăng,19696,Hải Quế
Quảng Trị,Hải Lăng,19699,Hải Hưng
Quảng Trị,Hải Lăng,19702,Hải Phú
Quảng Trị,Hải Lăng,19708,Hải Thượng
Quảng Trị,Hải Lăng,19711,Hải Dương
Quảng Trị,Hải Lăng,19714,Hải Định
Quảng Trị,Hải Lăng,19717,Hải Lâm
Quảng Trị,Hải Lăng,19726,Hải Phong
Quảng Trị,Hải Lăng,19729,Hải Trường
Quảng Trị,Hải Lăng,19735,Hải Sơn
Quảng Trị,Hải Lăng,19738,Hải Chánh
Quảng Trị,Hải Lăng,19741,Hải Khê
Quảng Trị,Cồn Cỏ,,Không phân chia đơn vị hành chính cấp xã
Thừa Thiên Huế,Huế,19750,Tây Lộc
Thừa Thiên Huế,Huế,19753,Thuận Lộc
Thừa Thiên Huế,Huế,19756,Gia Hội
Thừa Thiên Huế,Huế,19759,Phú Hậu
Thừa Thiên Huế,Huế,19762,Thuận Hòa
Thừa Thiên Huế,Huế,19768,Đông Ba
Thừa Thiên Huế,Huế,19774,Kim Long
Thừa Thiên Huế,Huế,19777,Vỹ Dạ
Thừa Thiên Huế,Huế,19780,Đúc
Thừa Thiên Huế,Huế,19783,Vĩnh Ninh
Thừa Thiên Huế,Huế,19786,Phú Hội
Thừa Thiên Huế,Huế,19789,Phú Nhuận
Thừa Thiên Huế,Huế,19792,Xuân Phú
Thừa Thiên Huế,Huế,19795,Trường An
Thừa Thiên Huế,Huế,19798,Phước Vĩnh
Thừa Thiên Huế,Huế,19801,An Cựu
Thừa Thiên Huế,Huế,19803,An Hòa
Thừa Thiên Huế,Huế,19804,Hương Sơ
Thừa Thiên Huế,Huế,19807,Thuỷ Biều
Thừa Thiên Huế,Huế,19810,Hương Long
Thừa Thiên Huế,Huế,19813,Thuỷ Xuân
Thừa Thiên Huế,Huế,19815,An Đông
Thừa Thiên Huế,Huế,19816,An Tây
Thừa Thiên Huế,Huế,19900,Thuận An
Thừa Thiên Huế,Huế,19906,Phú Dương
Thừa Thiên Huế,Huế,19909,Phú Mậu
Thừa Thiên Huế,Huế,19924,Phú Thanh
Thừa Thiên Huế,Huế,19930,Phú Thượng
Thừa Thiên Huế,Huế,19963,Thủy Vân
Thừa Thiên Huế,Huế,19981,Thủy Bằng
Thừa Thiên Huế,Huế,19999,Hải Dương
Thừa Thiên Huế,Huế,20002,Hương Phong
Thừa Thiên Huế,Huế,20014,Hương Vinh
Thừa Thiên Huế,Huế,20023,Hương An
Thừa Thiên Huế,Huế,20029,Hương Hồ
Thừa Thiên Huế,Huế,20032,Hương Thọ
Thừa Thiên Huế,Phong Điền,19819,Phong Điền
Thừa Thiên Huế,Phong Điền,19822,Điền Hương
Thừa Thiên Huế,Phong Điền,19825,Điền Môn
Thừa Thiên Huế,Phong Điền,19828,Điền Lộc
Thừa Thiên Huế,Phong Điền,19831,Phong Bình
Thừa Thiên Huế,Phong Điền,19834,Điền Hòa
Thừa Thiên Huế,Phong Điền,19837,Phong Chương
Thừa Thiên Huế,Phong Điền,19840,Phong Hải
Thừa Thiên Huế,Phong Điền,19843,Điền Hải
Thừa Thiên Huế,Phong Điền,19846,Phong Hòa
Thừa Thiên Huế,Phong Điền,19849,Phong Thu
Thừa Thiên Huế,Phong Điền,19852,Phong Hiền
Thừa Thiên Huế,Phong Điền,19855,Phong Mỹ
Thừa Thiên Huế,Phong Điền,19858,Phong An
Thừa Thiên Huế,Phong Điền,19861,Phong Xuân
Thừa Thiên Huế,Phong Điền,19864,Phong Sơn
Thừa Thiên Huế,Quảng Điền,19867,Sịa
Thừa Thiên Huế,Quảng Điền,19870,Quảng Thái
Thừa Thiên Huế,Quảng Điền,19873,Quảng Ngạn
Thừa Thiên Huế,Quảng Điền,19876,Quảng Lợi
Thừa Thiên Huế,Quảng Điền,19879,Quảng Công
Thừa Thiên Huế,Quảng Điền,19882,Quảng Phước
Thừa Thiên Huế,Quảng Điền,19885,Quảng Vinh
Thừa Thiên Huế,Quảng Điền,19888,Quảng An
Thừa Thiên Huế,Quảng Điền,19891,Quảng Thành
Thừa Thiên Huế,Quảng Điền,19894,Quảng Thọ
Thừa Thiên Huế,Quảng Điền,19897,Quảng Phú
Thừa Thiên Huế,Phú Vang,19903,Phú Thuận
Thừa Thiên Huế,Phú Vang,19912,Phú An
Thừa Thiên Huế,Phú Vang,19915,Phú Hải
Thừa Thiên Huế,Phú Vang,19918,Phú Xuân
Thừa Thiên Huế,Phú Vang,19921,Phú Diên
Thừa Thiên Huế,Phú Vang,19927,Phú Mỹ
Thừa Thiên Huế,Phú Vang,19933,Phú Hồ
Thừa Thiên Huế,Phú Vang,19936,Vinh Xuân
Thừa Thiên Huế,Phú Vang,19939,Phú Lương
Thừa Thiên Huế,Phú Vang,19942,Phú Đa
Thừa Thiên Huế,Phú Vang,19945,Vinh Thanh
Thừa Thiên Huế,Phú Vang,19948,Vinh An
Thừa Thiên Huế,Phú Vang,19954,Phú Gia
Thừa Thiên Huế,Phú Vang,19957,Vinh Hà
Thừa Thiên Huế,Hương Thủy,19960,Phú Bài
Thừa Thiên Huế,Hương Thủy,19966,Thủy Thanh
Thừa Thiên Huế,Hương Thủy,19969,Thủy Dương
Thừa Thiên Huế,Hương Thủy,19972,Thủy Phương
Thừa Thiên Huế,Hương Thủy,19975,Thủy Châu
Thừa Thiên Huế,Hương Thủy,19978,Thủy Lương
Thừa Thiên Huế,Hương Thủy,19984,Thủy Tân
Thừa Thiên Huế,Hương Thủy,19987,Thủy Phù
Thừa Thiên Huế,Hương Thủy,19990,Phú Sơn
Thừa Thiên Huế,Hương Thủy,19993,Dương Hòa
Thừa Thiên Huế,Hương Trà,19996,Tứ Hạ
Thừa Thiên Huế,Hương Trà,20005,Hương Toàn
Thừa Thiên Huế,Hương Trà,20008,Hương Vân
Thừa Thiên Huế,Hương Trà,20011,Hương Văn
Thừa Thiên Huế,Hương Trà,20017,Hương Xuân
Thừa Thiên Huế,Hương Trà,20020,Hương Chữ
Thừa Thiên Huế,Hương Trà,20026,Hương Bình
Thừa Thiên Huế,Hương Trà,20035,Bình Tiến
Thừa Thiên Huế,Hương Trà,20041,Bình Thành
Thừa Thiên Huế,A Lưới,20044,A Lưới
Thừa Thiên Huế,A Lưới,20047,Hồng Vân
Thừa Thiên Huế,A Lưới,20050,Hồng Hạ
Thừa Thiên Huế,A Lưới,20053,Hồng Kim
Thừa Thiên Huế,A Lưới,20056,Trung Sơn
Thừa Thiên Huế,A Lưới,20059,Hương Nguyên
Thừa Thiên Huế,A Lưới,20065,Hồng Bắc
Thừa Thiên Huế,A Lưới,20068,A Ngo
Thừa Thiên Huế,A Lưới,20071,Sơn Thủy
Thừa Thiên Huế,A Lưới,20074,Phú Vinh
Thừa Thiên Huế,A Lưới,20080,Hương Phong
Thừa Thiên Huế,A Lưới,20083,Quảng Nhâm
Thừa Thiên Huế,A Lưới,20086,Hồng Thượng
Thừa Thiên Huế,A Lưới,20089,Hồng Thái
Thừa Thiên Huế,A Lưới,20095,A Roàng
Thừa Thiên Huế,A Lưới,20098,Đông Sơn
Thừa Thiên Huế,A Lưới,20101,Lâm Đớt
Thừa Thiên Huế,A Lưới,20104,Hồng Thủy
Thừa Thiên Huế,Phú Lộc,20107,Phú Lộc
Thừa Thiên Huế,Phú Lộc,20110,Lăng Cô
Thừa Thiên Huế,Phú Lộc,20113,Vinh Mỹ
Thừa Thiên Huế,Phú Lộc,20116,Vinh Hưng
Thừa Thiên Huế,Phú Lộc,20122,Giang Hải
Thừa Thiên Huế,Phú Lộc,20125,Vinh Hiền
Thừa Thiên Huế,Phú Lộc,20128,Lộc Bổn
Thừa Thiên Huế,Phú Lộc,20131,Lộc Sơn
Thừa Thiên Huế,Phú Lộc,20134,Lộc Bình
Thừa Thiên Huế,Phú Lộc,20137,Lộc Vĩnh
Thừa Thiên Huế,Phú Lộc,20140,Lộc An
Thừa Thiên Huế,Phú Lộc,20143,Lộc Điền
Thừa Thiên Huế,Phú Lộc,20146,Lộc Thủy
Thừa Thiên Huế,Phú Lộc,20149,Lộc Trì
Thừa Thiên Huế,Phú Lộc,20152,Lộc Tiến
Thừa Thiên Huế,Phú Lộc,20155,Lộc Hòa
Thừa Thiên Huế,Phú Lộc,20158,Xuân Lộc
Thừa Thiên Huế,Nam Đông,20161,Khe Tre
Thừa Thiên Huế,Nam Đông,20164,Hương Phú
Thừa Thiên Huế,Nam Đông,20167,Hương Sơn
Thừa Thiên Huế,Nam Đông,20170,Hương Lộc
Thừa Thiên Huế,Nam Đông,20173,Thượng Quảng
Thừa Thiên Huế,Nam Đông,20179,Hương Xuân
Thừa Thiên Huế,Nam Đông,20182,Hương Hữu
Thừa Thiên Huế,Nam Đông,20185,Thượng Lộ
Thừa Thiên Huế,Nam Đông,20188,Thượng Long
Thừa Thiên Huế,Nam Đông,20191,Thượng Nhật
Đà Nẵng,Liên Chiểu,20194,Hòa Hiệp Bắc
Đà Nẵng,Liên Chiểu,20195,Hòa Hiệp Nam
Đà Nẵng,Liên Chiểu,20197,Hòa Khánh Bắc
Đà Nẵng,Liên Chiểu,20198,Hòa Khánh Nam
Đà Nẵng,Liên Chiểu,20200,Hòa Minh
Đà Nẵng,Thanh Khê,20203,Tam Thuận
Đà Nẵng,Thanh Khê,20206,Thanh Khê Tây
Đà Nẵng,Thanh Khê,20207,Thanh Khê Đông
Đà Nẵng,Thanh Khê,20209,Xuân Hà
Đà Nẵng,Thanh Khê,20212,Tân Chính
Đà Nẵng,Thanh Khê,20215,Chính Gián
Đà Nẵng,Thanh Khê,20218,Vĩnh Trung
Đà Nẵng,Thanh Khê,20221,Thạc Gián
Đà Nẵng,Thanh Khê,20224,An Khê
Đà Nẵng,Thanh Khê,20225,Hòa Khê
Đà Nẵng,Hải Châu,20227,Thanh Bình
Đà Nẵng,Hải Châu,20230,Thuận Phước
Đà Nẵng,Hải Châu,20233,Thạch Thang
Đà Nẵng,Hải Châu,20236,Hải Châu  I
Đà Nẵng,Hải Châu,20239,Hải Châu II
Đà Nẵng,Hải Châu,20242,Phước Ninh
Đà Nẵng,Hải Châu,20245,Hòa Thuận Tây
Đà Nẵng,Hải Châu,20246,Hòa Thuận Đông
Đà Nẵng,Hải Châu,20248,Nam Dương
Đà Nẵng,Hải Châu,20251,Bình Hiên
Đà Nẵng,Hải Châu,20254,Bình Thuận
Đà Nẵng,Hải Châu,20257,Hòa Cường Bắc
Đà Nẵng,Hải Châu,20258,Hòa Cường Nam
Đà Nẵng,Sơn Trà,20263,Thọ Quang
Đà Nẵng,Sơn Trà,20266,Nại Hiên Đông
Đà Nẵng,Sơn Trà,20269,Mân Thái
Đà Nẵng,Sơn Trà,20272,An Hải Bắc
Đà Nẵng,Sơn Trà,20275,Phước Mỹ
Đà Nẵng,Sơn Trà,20278,An Hải Tây
Đà Nẵng,Sơn Trà,20281,An Hải Đông
Đà Nẵng,Ngũ Hành Sơn,20284,Mỹ An
Đà Nẵng,Ngũ Hành Sơn,20285,Khuê Mỹ
Đà Nẵng,Ngũ Hành Sơn,20287,Hoà Quý
Đà Nẵng,Ngũ Hành Sơn,20290,Hoà Hải
Đà Nẵng,Cẩm Lệ,20260,Khuê Trung
Đà Nẵng,Cẩm Lệ,20305,Hòa Phát
Đà Nẵng,Cẩm Lệ,20306,Hòa An
Đà Nẵng,Cẩm Lệ,20311,Hòa Thọ Tây
Đà Nẵng,Cẩm Lệ,20312,Hòa Thọ Đông
Đà Nẵng,Cẩm Lệ,20314,Hòa Xuân
Đà Nẵng,Hòa Vang,20293,Hòa Bắc
Đà Nẵng,Hòa Vang,20296,Hòa Liên
Đà Nẵng,Hòa Vang,20299,Hòa Ninh
Đà Nẵng,Hòa Vang,20302,Hòa Sơn
Đà Nẵng,Hòa Vang,20308,Hòa Nhơn
Đà Nẵng,Hòa Vang,20317,Hòa Phú
Đà Nẵng,Hòa Vang,20320,Hòa Phong
Đà Nẵng,Hòa Vang,20323,Hòa Châu
Đà Nẵng,Hòa Vang,20326,Hòa Tiến
Đà Nẵng,Hòa Vang,20329,Hòa Phước
Đà Nẵng,Hòa Vang,20332,Hòa Khương
Đà Nẵng,Hoàng Sa,,Không phân chia đơn vị hành chính cấp xã
Quảng Nam,Tam Kỳ,20335,Tân Thạnh
Quảng Nam,Tam Kỳ,20338,Phước Hòa
Quảng Nam,Tam Kỳ,20341,An Mỹ
Quảng Nam,Tam Kỳ,20344,Hòa Hương
Quảng Nam,Tam Kỳ,20347,An Xuân
Quảng Nam,Tam Kỳ,20350,An Sơn
Quảng Nam,Tam Kỳ,20353,Trường Xuân
Quảng Nam,Tam Kỳ,20356,An Phú
Quảng Nam,Tam Kỳ,20359,Tam Thanh
Quảng Nam,Tam Kỳ,20362,Tam Thăng
Quảng Nam,Tam Kỳ,20371,Tam Phú
Quảng Nam,Tam Kỳ,20375,Hoà Thuận
Quảng Nam,Tam Kỳ,20389,Tam Ngọc
Quảng Nam,Hội An,20398,Minh An
Quảng Nam,Hội An,20401,Tân An
Quảng Nam,Hội An,20404,Cẩm Phô
Quảng Nam,Hội An,20407,Thanh Hà
Quảng Nam,Hội An,20410,Sơn Phong
Quảng Nam,Hội An,20413,Cẩm Châu
Quảng Nam,Hội An,20416,Cửa Đại
Quảng Nam,Hội An,20419,Cẩm An
Quảng Nam,Hội An,20422,Cẩm Hà
Quảng Nam,Hội An,20425,Cẩm Kim
Quảng Nam,Hội An,20428,Cẩm Nam
Quảng Nam,Hội An,20431,Cẩm Thanh
Quảng Nam,Hội An,20434,Tân Hiệp
Quảng Nam,Tây Giang,20437,Ch'ơm
Quảng Nam,Tây Giang,20440,Ga Ri
Quảng Nam,Tây Giang,20443,A Xan
Quảng Nam,Tây Giang,20446,Tr'Hy
Quảng Nam,Tây Giang,20449,Lăng
Quảng Nam,Tây Giang,20452,A Nông
Quảng Nam,Tây Giang,20455,A Tiêng
Quảng Nam,Tây Giang,20458,Bha Lê
Quảng Nam,Tây Giang,20461,A Vương
Quảng Nam,Tây Giang,20464,Dang
Quảng Nam,Đông Giang,20467,P Rao
Quảng Nam,Đông Giang,20470,Tà Lu
Quảng Nam,Đông Giang,20473,Sông Kôn
Quảng Nam,Đông Giang,20476,Jơ Ngây
Quảng Nam,Đông Giang,20479,A Ting
Quảng Nam,Đông Giang,20482,Tư
Quảng Nam,Đông Giang,20485,Ba
Quảng Nam,Đông Giang,20488,A Rooi
Quảng Nam,Đông Giang,20491,Za Hung
Quảng Nam,Đông Giang,20494,Mà Cooi
Quảng Nam,Đông Giang,20497,Ka Dăng
Quảng Nam,Đại Lộc,20500,Ái Nghĩa
Quảng Nam,Đại Lộc,20503,Đại Sơn
Quảng Nam,Đại Lộc,20506,Đại Lãnh
Quảng Nam,Đại Lộc,20509,Đại Hưng
Quảng Nam,Đại Lộc,20512,Đại Hồng
Quảng Nam,Đại Lộc,20515,Đại Đồng
Quảng Nam,Đại Lộc,20518,Đại Quang
Quảng Nam,Đại Lộc,20521,Đại Nghĩa
Quảng Nam,Đại Lộc,20524,Đại Hiệp
Quảng Nam,Đại Lộc,20527,Đại Thạnh
Quảng Nam,Đại Lộc,20530,Đại Chánh
Quảng Nam,Đại Lộc,20533,Đại Tân
Quảng Nam,Đại Lộc,20536,Đại Phong
Quảng Nam,Đại Lộc,20539,Đại Minh
Quảng Nam,Đại Lộc,20542,Đại Thắng
Quảng Nam,Đại Lộc,20545,Đại Cường
Quảng Nam,Đại Lộc,20547,Đại An
Quảng Nam,Đại Lộc,20548,Đại Hòa
Quảng Nam,Điện Bàn,20551,Vĩnh Điện
Quảng Nam,Điện Bàn,20554,Điện Tiến
Quảng Nam,Điện Bàn,20557,Điện Hòa
Quảng Nam,Điện Bàn,20560,Điện Thắng Bắc
Quảng Nam,Điện Bàn,20561,Điện Thắng Trung
Quảng Nam,Điện Bàn,20562,Điện Thắng Nam
Quảng Nam,Điện Bàn,20563,Điện Ngọc
Quảng Nam,Điện Bàn,20566,Điện Hồng
Quảng Nam,Điện Bàn,20569,Điện Thọ
Quảng Nam,Điện Bàn,20572,Điện Phước
Quảng Nam,Điện Bàn,20575,Điện An
Quảng Nam,Điện Bàn,20578,Điện Nam Bắc
Quảng Nam,Điện Bàn,20579,Điện Nam Trung
Quảng Nam,Điện Bàn,20580,Điện Nam Đông
Quảng Nam,Điện Bàn,20581,Điện Dương
Quảng Nam,Điện Bàn,20584,Điện Quang
Quảng Nam,Điện Bàn,20587,Điện Trung
Quảng Nam,Điện Bàn,20590,Điện Phong
Quảng Nam,Điện Bàn,20593,Điện Minh
Quảng Nam,Điện Bàn,20596,Điện Phương
Quảng Nam,Duy Xuyên,20599,Nam Phước
Quảng Nam,Duy Xuyên,20602,Duy Thu
Quảng Nam,Duy Xuyên,20605,Duy Phú
Quảng Nam,Duy Xuyên,20608,Duy Tân
Quảng Nam,Duy Xuyên,20611,Duy Hòa
Quảng Nam,Duy Xuyên,20614,Duy Châu
Quảng Nam,Duy Xuyên,20617,Duy Trinh
Quảng Nam,Duy Xuyên,20620,Duy Sơn
Quảng Nam,Duy Xuyên,20623,Duy Trung
Quảng Nam,Duy Xuyên,20626,Duy Phước
Quảng Nam,Duy Xuyên,20629,Duy Thành
Quảng Nam,Duy Xuyên,20632,Duy Vinh
Quảng Nam,Duy Xuyên,20635,Duy Nghĩa
Quảng Nam,Duy Xuyên,20638,Duy Hải
Quảng Nam,Quế Sơn,20641,Đông Phú
Quảng Nam,Quế Sơn,20644,Quế Xuân 1
Quảng Nam,Quế Sơn,20647,Quế Xuân 2
Quảng Nam,Quế Sơn,20650,Quế Phú
Quảng Nam,Quế Sơn,20651,Hương An
Quảng Nam,Quế Sơn,20659,Quế Hiệp
Quảng Nam,Quế Sơn,20662,Quế Thuận
Quảng Nam,Quế Sơn,20665,Quế Mỹ
Quảng Nam,Quế Sơn,20677,Quế Long
Quảng Nam,Quế Sơn,20680,Quế Châu
Quảng Nam,Quế Sơn,20683,Quế Phong
Quảng Nam,Quế Sơn,20686,Quế An
Quảng Nam,Quế Sơn,20689,Quế Minh
Quảng Nam,Nam Giang,20695,Thạnh Mỹ
Quảng Nam,Nam Giang,20698,Laêê
Quảng Nam,Nam Giang,20699,Chơ Chun
Quảng Nam,Nam Giang,20701,Zuôich
Quảng Nam,Nam Giang,20702,Tà Pơơ
Quảng Nam,Nam Giang,20704,La Dêê
Quảng Nam,Nam Giang,20705,Đắc Tôi
Quảng Nam,Nam Giang,20707,Chà Vàl
Quảng Nam,Nam Giang,20710,Tà Bhinh
Quảng Nam,Nam Giang,20713,Cà Dy
Quảng Nam,Nam Giang,20716,Đắc Pre
Quảng Nam,Nam Giang,20719,Đắc Pring
Quảng Nam,Phước Sơn,20722,Khâm Đức
Quảng Nam,Phước Sơn,20725,Phước Xuân
